trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
898790010:5,12:51:00,12:51:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:5,12:52:00,12:52:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:5,12:53:00,12:53:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:5,12:53:00,12:53:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:5,12:54:00,12:54:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:5,12:55:00,12:55:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:5,12:56:00,12:56:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:5,12:57:00,12:57:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:5,12:57:00,12:57:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:5,13:01:00,13:01:00,zenbus:StopPoint:SP:674350081:LOC,22,,,,8813,
898790010:5,13:02:00,13:02:00,zenbus:StopPoint:SP:855730003:LOC,23,,,,9161,
898790010:6,13:39:00,13:39:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:6,13:40:00,13:40:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:6,13:41:00,13:41:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:6,13:44:00,13:44:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:6,13:45:00,13:45:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:6,13:46:00,13:46:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:6,13:47:00,13:47:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:6,13:48:00,13:48:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:6,13:49:00,13:49:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:6,13:49:00,13:49:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:6,13:50:00,13:50:00,zenbus:StopPoint:SP:394360004:LOC,10,,,,3949,
898790010:6,13:51:00,13:51:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,4301,
898790010:6,13:51:00,13:51:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:6,13:52:00,13:52:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:6,13:53:00,13:53:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:6,13:53:00,13:53:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:6,13:54:00,13:54:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:6,13:55:00,13:55:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:6,13:56:00,13:56:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:6,13:57:00,13:57:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:6,13:57:00,13:57:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:6,14:01:00,14:01:00,zenbus:StopPoint:SP:384690008:LOC,24,,,,9147,
898790010:6,14:02:00,14:02:00,zenbus:StopPoint:SP:392050003:LOC,25,,,,9355,
898790010:7,14:39:00,14:39:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:7,14:40:00,14:40:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:7,14:41:00,14:41:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:7,14:44:00,14:44:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:7,14:45:00,14:45:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:7,14:46:00,14:46:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:7,14:47:00,14:47:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:7,14:48:00,14:48:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:7,14:49:00,14:49:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:7,14:49:00,14:49:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:7,14:50:00,14:50:00,zenbus:StopPoint:SP:394360004:LOC,10,,,,3949,
898790010:7,14:51:00,14:51:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,4301,
898790010:7,14:51:00,14:51:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:7,14:52:00,14:52:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:7,14:53:00,14:53:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:7,14:53:00,14:53:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:7,14:54:00,14:54:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:7,14:55:00,14:55:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:7,14:56:00,14:56:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:7,14:57:00,14:57:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:7,14:57:00,14:57:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:7,15:01:00,15:01:00,zenbus:StopPoint:SP:384690008:LOC,24,,,,9147,
898790010:7,15:02:00,15:02:00,zenbus:StopPoint:SP:392050003:LOC,25,,,,9355,
898790010:8,15:26:00,15:26:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:8,15:27:00,15:27:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:8,15:28:00,15:28:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:8,15:31:00,15:31:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:8,15:32:00,15:32:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:8,15:33:00,15:33:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:8,15:34:00,15:34:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:8,15:35:00,15:35:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:8,15:36:00,15:36:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:8,15:36:00,15:36:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:8,15:37:00,15:37:00,zenbus:StopPoint:SP:394360004:LOC,10,,,,3949,
898790010:8,15:38:00,15:38:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,4301,
898790010:8,15:38:00,15:38:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:8,15:39:00,15:39:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:8,15:40:00,15:40:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:8,15:40:00,15:40:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:8,15:41:00,15:41:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:8,15:42:00,15:42:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:8,15:43:00,15:43:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:8,15:44:00,15:44:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:8,15:44:00,15:44:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:8,15:48:00,15:48:00,zenbus:StopPoint:SP:674350081:LOC,22,,,,8813,
898790010:8,15:49:00,15:49:00,zenbus:StopPoint:SP:855730003:LOC,23,,,,9161,
898790010:9,16:14:00,16:14:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:9,16:15:00,16:15:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:9,16:16:00,16:16:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:9,16:19:00,16:19:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:9,16:20:00,16:20:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:9,16:21:00,16:21:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:9,16:22:00,16:22:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:9,16:23:00,16:23:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:9,16:24:00,16:24:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:9,16:24:00,16:24:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:9,16:27:00,16:27:00,zenbus:StopPoint:SP:384770005:LOC,11,,,,4507,
898790010:9,16:29:00,16:29:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,5149,
898790010:9,16:29:00,16:29:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,5346,
898790010:9,16:30:00,16:30:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,5653,
898790010:9,16:31:00,16:31:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5850,
898790010:9,16:31:00,16:31:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,6088,
898790010:9,16:32:00,16:32:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,6510,
898790010:9,16:33:00,16:33:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,6846,
898790010:9,16:34:00,16:34:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,7016,
898790010:9,16:35:00,16:35:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,7459,
898790010:9,16:35:00,16:35:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,7636,
898790010:9,16:39:00,16:39:00,zenbus:StopPoint:SP:674350081:LOC,22,,,,9661,
898790010:9,16:40:00,16:40:00,zenbus:StopPoint:SP:855730003:LOC,23,,,,10009,
898790010:10,17:14:00,17:14:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:10,17:15:00,17:15:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:10,17:16:00,17:16:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:10,17:19:00,17:19:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:10,17:20:00,17:20:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:10,17:21:00,17:21:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:10,17:22:00,17:22:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:10,17:23:00,17:23:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:10,17:24:00,17:24:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:10,17:24:00,17:24:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:10,17:25:00,17:25:00,zenbus:StopPoint:SP:394360004:LOC,10,,,,3949,
898790010:10,17:26:00,17:26:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,4301,
898790010:10,17:26:00,17:26:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:10,17:27:00,17:27:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:10,17:28:00,17:28:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:10,17:28:00,17:28:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:10,17:29:00,17:29:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:10,17:30:00,17:30:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:10,17:31:00,17:31:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:10,17:32:00,17:32:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:10,17:32:00,17:32:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:10,17:36:00,17:36:00,zenbus:StopPoint:SP:674350081:LOC,22,,,,8813,
898790010:10,17:37:00,17:37:00,zenbus:StopPoint:SP:855730003:LOC,23,,,,9161,
898790010:11,18:14:00,18:14:00,zenbus:StopPoint:SP:507070002:LOC,0,,,,0,
898790010:11,18:15:00,18:15:00,zenbus:StopPoint:SP:666530006:LOC,1,,,,602,
898790010:11,18:16:00,18:16:00,zenbus:StopPoint:SP:387770005:LOC,2,,,,921,
898790010:11,18:19:00,18:19:00,zenbus:StopPoint:SP:506360005:LOC,3,,,,1699,
898790010:11,18:20:00,18:20:00,zenbus:StopPoint:SP:411300007:LOC,4,,,,2130,
898790010:11,18:21:00,18:21:00,zenbus:StopPoint:SP:384760007:LOC,5,,,,2462,
898790010:11,18:22:00,18:22:00,zenbus:StopPoint:SP:547420006:LOC,6,,,,2868,
898790010:11,18:23:00,18:23:00,zenbus:StopPoint:SP:394320012:LOC,7,,,,3052,
898790010:11,18:24:00,18:24:00,zenbus:StopPoint:SP:384750007:LOC,8,,,,3415,
898790010:11,18:24:00,18:24:00,zenbus:StopPoint:SP:374150012:LOC,9,,,,3680,
898790010:11,18:25:00,18:25:00,zenbus:StopPoint:SP:394360004:LOC,10,,,,3949,
898790010:11,18:26:00,18:26:00,zenbus:StopPoint:SP:409500005:LOC,12,,,,4301,
898790010:11,18:26:00,18:26:00,zenbus:StopPoint:SP:374230003:LOC,13,,,,4498,
898790010:11,18:27:00,18:27:00,zenbus:StopPoint:SP:378460003:LOC,14,,,,4806,
898790010:11,18:28:00,18:28:00,zenbus:StopPoint:SP:407660005:LOC,15,,,,5002,
898790010:11,18:28:00,18:28:00,zenbus:StopPoint:SP:378470006:LOC,16,,,,5240,
898790010:11,18:29:00,18:29:00,zenbus:StopPoint:SP:492430001:LOC,17,,,,5662,
898790010:11,18:30:00,18:30:00,zenbus:StopPoint:SP:401910004:LOC,18,,,,5999,
898790010:11,18:31:00,18:31:00,zenbus:StopPoint:SP:513020002:LOC,19,,,,6169,
898790010:11,18:32:00,18:32:00,zenbus:StopPoint:SP:384770002:LOC,20,,,,6611,
898790010:11,18:32:00,18:32:00,zenbus:StopPoint:SP:513040001:LOC,21,,,,6789,
898790010:11,18:36:00,18:36:00,zenbus:StopPoint:SP:384690008:LOC,24,,,,9147,
898790010:11,18:37:00,18:37:00,zenbus:StopPoint:SP:392050003:LOC,25,,,,9355,
906460008:0,08:03:00,08:03:00,zenbus:StopPoint:SP:855730003:LOC,2,,,,0,
906460008:0,08:04:00,08:04:00,zenbus:StopPoint:SP:852020017:LOC,3,,,,378,
906460008:0,08:07:00,08:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2491,
906460008:0,08:08:00,08:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,2726,
906460008:0,08:09:00,08:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3137,
906460008:0,08:09:00,08:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3329,
906460008:0,08:10:00,08:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3617,
906460008:0,08:11:00,08:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4021,
906460008:0,08:11:00,08:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4258,
906460008:0,08:12:00,08:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4468,
906460008:0,08:13:00,08:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,4809,
906460008:0,08:13:00,08:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5006,
906460008:0,08:16:00,08:16:00,zenbus:StopPoint:SP:384770005:LOC,14,,,,6391,
906460008:0,08:18:00,08:18:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,6971,
906460008:0,08:19:00,08:19:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,7244,
906460008:0,08:20:00,08:20:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,7500,
906460008:0,08:20:00,08:20:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,7882,
906460008:0,08:21:00,08:21:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,8066,
906460008:0,08:22:00,08:22:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,8482,
906460008:0,08:23:00,08:23:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,8832,
906460008:0,08:24:00,08:24:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,9020,
906460008:0,08:26:00,08:26:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,10050,
906460008:0,08:27:00,08:27:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,10418,
906460008:0,08:30:00,08:30:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,11240,
906460008:1,09:03:00,09:03:00,zenbus:StopPoint:SP:392050003:LOC,0,,,,0,
906460008:1,09:04:00,09:04:00,zenbus:StopPoint:SP:679190003:LOC,1,,,,435,
906460008:1,09:07:00,09:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2811,
906460008:1,09:08:00,09:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,3046,
906460008:1,09:09:00,09:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3457,
906460008:1,09:09:00,09:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3649,
906460008:1,09:10:00,09:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3936,
906460008:1,09:11:00,09:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4341,
906460008:1,09:11:00,09:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4577,
906460008:1,09:12:00,09:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4787,
906460008:1,09:13:00,09:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,5128,
906460008:1,09:13:00,09:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
906460008:1,09:14:00,09:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
906460008:1,09:15:00,09:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
906460008:1,09:16:00,09:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
906460008:1,09:17:00,09:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
906460008:1,09:17:00,09:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
906460008:1,09:18:00,09:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,7169,
906460008:1,09:19:00,09:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7519,
906460008:1,09:20:00,09:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7707,
906460008:1,09:22:00,09:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8737,
906460008:1,09:23:00,09:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,9105,
906460008:1,09:26:00,09:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9927,
906460008:2,10:03:00,10:03:00,zenbus:StopPoint:SP:392050003:LOC,0,,,,0,
906460008:2,10:04:00,10:04:00,zenbus:StopPoint:SP:679190003:LOC,1,,,,435,
906460008:2,10:07:00,10:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2811,
906460008:2,10:08:00,10:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,3046,
906460008:2,10:09:00,10:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3457,
906460008:2,10:09:00,10:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3649,
906460008:2,10:10:00,10:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3936,
906460008:2,10:11:00,10:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4341,
906460008:2,10:11:00,10:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4577,
906460008:2,10:12:00,10:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4787,
906460008:2,10:13:00,10:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,5128,
906460008:2,10:13:00,10:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
906460008:2,10:14:00,10:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
906460008:2,10:15:00,10:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
906460008:2,10:16:00,10:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
906460008:2,10:17:00,10:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
906460008:2,10:17:00,10:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
906460008:2,10:18:00,10:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,7169,
906460008:2,10:19:00,10:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7519,
906460008:2,10:20:00,10:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7707,
906460008:2,10:22:00,10:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8737,
906460008:2,10:23:00,10:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,9105,
906460008:2,10:26:00,10:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9927,
906460008:3,11:03:00,11:03:00,zenbus:StopPoint:SP:392050003:LOC,0,,,,0,
906460008:3,11:04:00,11:04:00,zenbus:StopPoint:SP:679190003:LOC,1,,,,435,
906460008:3,11:07:00,11:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2811,
906460008:3,11:08:00,11:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,3046,
906460008:3,11:09:00,11:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3457,
906460008:3,11:09:00,11:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3649,
906460008:3,11:10:00,11:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3936,
906460008:3,11:11:00,11:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4341,
906460008:3,11:11:00,11:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4577,
906460008:3,11:12:00,11:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4787,
906460008:3,11:13:00,11:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,5128,
906460008:3,11:13:00,11:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5326,
906460008:3,11:14:00,11:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5658,
906460008:3,11:15:00,11:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5931,
906460008:3,11:16:00,11:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,6188,
906460008:3,11:17:00,11:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6569,
906460008:3,11:17:00,11:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6754,
906460008:3,11:18:00,11:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,7169,
906460008:3,11:19:00,11:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7519,
906460008:3,11:20:00,11:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7707,
906460008:3,11:22:00,11:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8737,
906460008:3,11:23:00,11:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,9105,
906460008:3,11:26:00,11:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9927,
906460008:4,12:03:00,12:03:00,zenbus:StopPoint:SP:855730003:LOC,2,,,,0,
906460008:4,12:04:00,12:04:00,zenbus:StopPoint:SP:852020017:LOC,3,,,,378,
906460008:4,12:07:00,12:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2491,
906460008:4,12:08:00,12:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,2726,
906460008:4,12:09:00,12:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3137,
906460008:4,12:09:00,12:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3329,
906460008:4,12:10:00,12:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3617,
906460008:4,12:11:00,12:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4021,
906460008:4,12:11:00,12:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4258,
906460008:4,12:12:00,12:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4468,
906460008:4,12:13:00,12:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,4809,
906460008:4,12:13:00,12:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5006,
906460008:4,12:14:00,12:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5338,
906460008:4,12:15:00,12:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5611,
906460008:4,12:16:00,12:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,5868,
906460008:4,12:17:00,12:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6249,
906460008:4,12:17:00,12:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6434,
906460008:4,12:18:00,12:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,6849,
906460008:4,12:19:00,12:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7200,
906460008:4,12:20:00,12:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7388,
906460008:4,12:22:00,12:22:00,zenbus:StopPoint:SP:376410003:LOC,23,,,,8418,
906460008:4,12:23:00,12:23:00,zenbus:StopPoint:SP:694750001:LOC,24,,,,8786,
906460008:4,12:26:00,12:26:00,zenbus:StopPoint:SP:507070002:LOC,25,,,,9607,
906460008:5,13:03:00,13:03:00,zenbus:StopPoint:SP:855730003:LOC,2,,,,0,
906460008:5,13:04:00,13:04:00,zenbus:StopPoint:SP:852020017:LOC,3,,,,378,
906460008:5,13:07:00,13:07:00,zenbus:StopPoint:SP:381890007:LOC,4,,,,2491,
906460008:5,13:08:00,13:08:00,zenbus:StopPoint:SP:499560003:LOC,5,,,,2726,
906460008:5,13:09:00,13:09:00,zenbus:StopPoint:SP:513010003:LOC,6,,,,3137,
906460008:5,13:09:00,13:09:00,zenbus:StopPoint:SP:381960003:LOC,7,,,,3329,
906460008:5,13:10:00,13:10:00,zenbus:StopPoint:SP:662340002:LOC,8,,,,3617,
906460008:5,13:11:00,13:11:00,zenbus:StopPoint:SP:405560006:LOC,9,,,,4021,
906460008:5,13:11:00,13:11:00,zenbus:StopPoint:SP:386520005:LOC,10,,,,4258,
906460008:5,13:12:00,13:12:00,zenbus:StopPoint:SP:401890004:LOC,11,,,,4468,
906460008:5,13:13:00,13:13:00,zenbus:StopPoint:SP:394350004:LOC,12,,,,4809,
906460008:5,13:13:00,13:13:00,zenbus:StopPoint:SP:379910003:LOC,13,,,,5006,
906460008:5,13:14:00,13:14:00,zenbus:StopPoint:SP:394360004:LOC,15,,,,5338,
906460008:5,13:15:00,13:15:00,zenbus:StopPoint:SP:698140001:LOC,16,,,,5611,
906460008:5,13:16:00,13:16:00,zenbus:StopPoint:SP:403930013:LOC,17,,,,5868,
906460008:5,13:17:00,13:17:00,zenbus:StopPoint:SP:412800004:LOC,18,,,,6249,
906460008:5,13:17:00,13:17:00,zenbus:StopPoint:SP:297760014:LOC,19,,,,6434,
906460008:5,13:18:00,13:18:00,zenbus:StopPoint:SP:381930005:LOC,20,,,,6849,
906460008:5,13:19:00,13:19:00,zenbus:StopPoint:SP:407600008:LOC,21,,,,7200,
906460008:5,13:20:00,13:20:00,zenbus:StopPoint:SP:506360005:LOC,22,,,,7388,
